eval/episodes,rollout/Q_mean,rollout/return_history,ret_rms_std,reference_perturbed_action_mean,train/loss_actor,eval/Q,ret_rms_mean,rollout/actions_mean,reference_perturbed_action_std,param_noise_stddev,total/steps,eval/return,rollout/actions_std,train/param_noise_distance,reference_action_std,reference_Q_mean,total/episodes,rollout/episodes,total/steps_per_second,total/duration,rollout/return,reference_actor_Q_std,total/epochs,rollout/episode_steps,obs_rms_mean,obs_rms_std,reference_actor_Q_mean,reference_Q_std,eval/return_history,reference_action_mean,train/loss_critic
564.0,293.2698059082031,1673.8935493065803,1.0,0.05193258821964264,-362.1296081542969,385.8522644042969,0.0,0.061356715857982635,0.8060218095779419,0.019882513137642284,564000,1681.0658960000521,0.8160767555236816,0.19249100983142853,0.7791696786880493,363.1032409667969,564.0,564.0,39.86052184648817,14149.33808875084,1320.06519476954,2.357283115386963,564,1000.0,0.11362206935882568,2.7698910236358643,366.07568359375,1.7396734952926636,1824.5974604357448,0.0825895145535469,121.50776672363281
565.0,293.4261779785156,1663.7479090765455,1.0,0.2204764485359192,-363.4292907714844,377.6134948730469,0.0,0.06117245927453041,0.6642568707466125,0.019106704324195603,565000,1315.0873798685923,0.8160494565963745,0.1806703358888626,0.6869007349014282,363.564208984375,565.0,565.0,39.86719831212336,14172.051810026169,1320.1524670238477,1.9047352075576782,565,1000.0,0.11362625658512115,2.7706141471862793,365.66705322265625,1.8500884771347046,1814.848733413602,0.20676936209201813,220.25550842285156
566.0,293.5724182128906,1650.881948129384,1.0,0.18878231942653656,-365.8094482421875,386.84600830078125,0.0,0.06109623983502388,0.7530758380889893,0.019490749081111935,566000,1801.8832021584217,0.8159443140029907,0.15325310826301575,0.7827823162078857,365.35357666015625,566.0,566.0,39.87390658375095,14194.74660229683,1319.7052681038654,2.429939031600952,566,1000.0,0.11364384740591049,2.771641492843628,368.0307922363281,1.855076551437378,1813.1324620497599,0.14921294152736664,79.72027587890625
567.0,293.7438659667969,1653.6706987718487,1.0,0.23699183762073517,-364.6992492675781,390.0607604980469,0.0,0.06118439510464668,0.6966990232467651,0.020282151651708893,567000,2111.440064897566,0.8159497976303101,0.1521109789609909,0.7169041633605957,366.0089111328125,567.0,567.0,39.8804484731371,14217.49307513237,1320.9587182227406,2.444122791290283,567,1000.0,0.11371807008981705,2.7721760272979736,368.4299011230469,1.915932536125183,1815.2512240466428,0.20363003015518188,146.24757385253906
568.0,293.9063720703125,1653.7453655577485,1.0,0.32869449257850647,-362.47784423828125,392.21697998046875,0.0,0.061177078634500504,0.7009532451629639,0.020282151651708893,568000,2177.3891760154534,0.8158515691757202,0.22568204998970032,0.679469645023346,366.7039794921875,568.0,568.0,39.88662424318702,14240.362797737122,1321.8251557653768,2.3783464431762695,568,1000.0,0.11377983540296555,2.7734670639038086,369.54693603515625,2.1695330142974854,1822.2006234423877,0.3320315182209015,184.76278686523438
569.0,294.07757568359375,1658.5705268389688,1.0,0.16324558854103088,-363.04901123046875,391.97357177734375,0.0,0.0614127442240715,0.7015036940574646,0.019882513137642284,569000,2107.9261075492454,0.8157746195793152,0.19211332499980927,0.6679997444152832,367.8798828125,569.0,569.0,39.89286612221661,14263.201802968979,1322.985134135232,2.139813184738159,569,1000.0,0.11384248733520508,2.773592233657837,370.61968994140625,1.6812636852264404,1828.8382828346648,0.21782803535461426,101.33820343017578
570.0,294.2353820800781,1662.6046870908692,1.0,0.11112571507692337,-361.16082763671875,389.5557556152344,0.0,0.061266686767339706,0.7594506740570068,0.019490749081111935,570000,2015.244661519661,0.8157365918159485,0.21372967958450317,0.7360503673553467,366.6640625,570.0,570.0,39.89928961286567,14285.9686357975,1323.40113450532,2.1751174926757812,570,1000.0,0.11385161429643631,2.773916482925415,369.05047607421875,1.916105031967163,1834.2712923328793,0.14132383465766907,125.1915054321289
571.0,294.39544677734375,1661.5255839124961,1.0,0.3591630756855011,-361.947265625,389.8139953613281,0.0,0.061036333441734314,0.7137374877929688,0.019490749081111935,571000,2057.7262941010968,0.8157671689987183,0.21405905485153198,0.7229203581809998,366.1014099121094,571.0,571.0,39.905746875367385,14308.716029882431,1323.9377458732768,2.1951546669006348,571,1000.0,0.11383408308029175,2.774048089981079,368.4315185546875,2.006518840789795,1839.6833653671174,0.30795228481292725,170.38116455078125
572.0,294.5627746582031,1675.7486100057765,1.0,0.11402195692062378,-364.14385986328125,388.3577880859375,0.0,0.061146803200244904,0.8207704424858093,0.019106704324195603,572000,1765.3461394541991,0.8158134818077087,0.19429191946983337,0.785344123840332,365.5364685058594,572.0,572.0,39.911572070095325,14331.6830265522,1324.9109836844,2.676448345184326,572,1000.0,0.11391332745552063,2.7742836475372314,369.16180419921875,2.304380178451538,1837.6109022881988,0.1734243631362915,108.64177703857422
573.0,294.721435546875,1673.513374294982,1.0,0.132048100233078,-361.61798095703125,387.9217224121094,0.0,0.06098269298672676,0.7782434225082397,0.019490749081111935,573000,1954.010971608684,0.8157846331596375,0.1828666627407074,0.7679414749145508,364.7948303222656,573.0,573.0,39.91778049172037,14354.505509614944,1325.3756363805496,2.697809934616089,573,1000.0,0.1139942929148674,2.7744791507720947,367.17742919921875,2.2057480812072754,1840.065864085383,0.09894783049821854,219.9685516357422
574.0,294.88641357421875,1678.8265106692165,1.0,0.1111915186047554,-362.87432861328125,391.7199401855469,0.0,0.06093540042638779,0.7423309087753296,0.018730226766195082,574000,2169.6119592268974,0.8158571124076843,0.2205781191587448,0.7519975304603577,366.62615966796875,574.0,574.0,39.924064577150816,14377.293646812439,1326.374569050563,2.196955919265747,574,1000.0,0.11405975371599197,2.774648666381836,369.2762451171875,2.4082882404327393,1843.855399450686,0.1361357420682907,150.79776000976562
575.0,295.0533447265625,1685.7338497188168,1.0,0.22970940172672272,-362.140869140625,388.8521728515625,0.0,0.06086606904864311,0.647182047367096,0.019882513137642284,575000,1876.8388809397572,0.8158097267150879,0.2232823669910431,0.7175682783126831,367.1844482421875,575.0,575.0,39.930374127412506,14400.06542801857,1327.5735815604642,1.8244218826293945,575,1000.0,0.11408999562263489,2.774587631225586,370.1630859375,2.156463146209717,1843.0015958065646,0.20090824365615845,198.69195556640625
576.0,295.2090148925781,1682.0015561839264,1.0,0.06940631568431854,-361.63519287109375,392.1654357910156,0.0,0.061039939522743225,0.700187623500824,0.019882513137642284,576000,2219.1891912334336,0.8156271576881409,0.2037060707807541,0.6662800908088684,365.7716064453125,576.0,576.0,39.936281137947866,14422.97538948059,1327.980693150377,2.3801257610321045,576,1000.0,0.1141371876001358,2.774909257888794,368.6070556640625,2.2112770080566406,1844.7269514003408,0.2208719253540039,172.56410217285156
577.0,295.37469482421875,1681.2445970158178,1.0,0.2865934669971466,-364.389892578125,392.2100524902344,0.0,0.06110824644565582,0.668956458568573,0.019106704324195603,577000,2067.538923018711,0.8156259059906006,0.2425822615623474,0.6498683094978333,365.5522155761719,577.0,577.0,39.94257366543127,14445.739146232605,1329.1129134854925,2.0024490356445312,577,1000.0,0.11422115564346313,2.7752685546875,368.167236328125,2.178338050842285,1852.6729123481355,0.3002853989601135,58.563255310058594
578.0,295.5281677246094,1680.3084219751556,1.0,0.1690923124551773,-360.7583923339844,385.5726013183594,0.0,0.06130343675613403,0.6892499923706055,0.020282151651708893,578000,1620.520735361813,0.8155562281608582,0.1825910061597824,0.7640566229820251,364.67694091796875,578.0,578.0,39.948413444231534,14468.659708023071,1329.4605694070976,2.193286657333374,578,1000.0,0.1142730861902237,2.7754485607147217,367.3477783203125,1.7749186754226685,1849.5876902631994,0.09752746671438217,105.49336242675781
579.0,295.68212890625,1675.5446424459465,1.0,0.12376892566680908,-362.1675720214844,387.62615966796875,0.0,0.06116258725523949,0.7928467988967896,0.020282151651708893,579000,1815.4294984096064,0.8154107332229614,0.18525667488574982,0.8312526345252991,363.46551513671875,579.0,579.0,39.95469932941899,14491.411766767502,1329.8272759913202,2.389496326446533,579,1000.0,0.11426302790641785,2.775165557861328,366.69927978515625,2.0452024936676025,1853.9067456978166,0.06797623634338379,153.82192993164062
580.0,295.8472900390625,1681.8861510073239,1.0,0.038682740181684494,-362.9776916503906,386.471435546875,0.0,0.06137130782008171,0.7917830944061279,0.018730226766195082,580000,1678.442446012421,0.8153172135353088,0.17150428891181946,0.7844817042350769,363.8450622558594,580.0,580.0,39.96052098373589,14514.325282096863,1331.2166309712522,2.1774706840515137,580,1000.0,0.11434974521398544,2.775151491165161,366.4884033203125,2.125183343887329,1854.8930787085028,0.059941548854112625,130.0666961669922
581.0,295.9993896484375,1682.6825564886033,1.0,0.12672637403011322,-362.7036437988281,384.8933410644531,0.0,0.06125005707144737,0.7956043481826782,0.019106704324195603,581000,1456.0434769111337,0.8152949213981628,0.14732639491558075,0.7856512665748596,362.53216552734375,581.0,581.0,39.96695322259118,14537.010033369064,1331.4185444479726,2.4033091068267822,581,1000.0,0.11434177309274673,2.7749135494232178,366.03961181640625,2.5761730670928955,1852.0624002257473,0.09495449811220169,168.60052490234375
582.0,296.1526184082031,1684.496042042657,1.0,0.15840911865234375,-361.78387451171875,391.3178405761719,0.0,0.06101091206073761,0.7484409213066101,0.019882513137642284,582000,2092.625877950587,0.815212070941925,0.18903848528862,0.7903552055358887,364.27618408203125,582.0,582.0,39.972877574048425,14559.872476577759,1331.8931512623506,2.3337111473083496,582,1000.0,0.11433571577072144,2.7750353813171387,367.47198486328125,2.4966297149658203,1857.1796592653698,0.09351658821105957,130.43212890625
583.0,296.3114013671875,1704.1393438570676,1.0,0.0034136574249714613,-360.5747985839844,392.27728271484375,0.0,0.06109406426548958,0.8482044339179993,0.019490749081111935,583000,2313.8399968450913,0.8150976896286011,0.1881573647260666,0.7857635021209717,363.4919128417969,583.0,583.0,39.97902672668358,14582.6461455822,1333.048584622834,2.20096492767334,583,1000.0,0.11442282795906067,2.774989366531372,366.7689208984375,2.4484074115753174,1863.5196317510322,0.06901773065328598,81.2298812866211
584.0,296.47509765625,1708.7240678061125,1.0,0.032382089644670486,-359.796875,388.25286865234375,0.0,0.06112163886427879,0.800877571105957,0.018730226766195082,584000,1879.6272634089278,0.8150890469551086,0.20758208632469177,0.7477594614028931,363.85870361328125,584.0,584.0,39.98531614087776,14605.361576795578,1334.7279755878365,2.3656091690063477,584,1000.0,0.11448291689157486,2.775160312652588,366.4190368652344,2.191725969314575,1863.7276597693694,-0.010114054195582867,148.44906616210938
585.0,296.6284484863281,1706.145613646173,1.0,-0.07267465442419052,-360.7933349609375,385.8194580078125,0.0,0.061050694435834885,0.7513703107833862,0.017644720880324885,585000,1809.222618368643,0.815065324306488,0.21365512907505035,0.7401506304740906,363.98370361328125,585.0,585.0,39.9915385805138,14628.094361066818,1335.357177177043,2.1704564094543457,585,1000.0,0.11451216787099838,2.775242567062378,366.73590087890625,2.1380763053894043,1864.262651577434,0.062291521579027176,131.24961853027344
586.0,296.7890319824219,1713.1752291923608,1.0,0.1175360456109047,-363.0684814453125,390.02325439453125,0.0,0.06112776696681976,0.6752925515174866,0.017999379770019416,586000,2047.7011317200763,0.8150344491004944,0.1800794154405594,0.708354115486145,364.1109313964844,586.0,586.0,39.99764395260868,14650.862953186035,1336.7510546691128,2.466871976852417,586,1000.0,0.11464439332485199,2.775425434112549,366.69189453125,1.9766241312026978,1870.533668418393,0.15594777464866638,137.23306274414062
587.0,296.9383544921875,1709.512538231507,1.0,0.1628725379705429,-360.7890319824219,386.81109619140625,0.0,0.06124735623598099,0.8208696842193604,0.017644720880324885,587000,1986.2613000835659,0.8150292634963989,0.22188147902488708,0.7816120386123657,360.8873596191406,587.0,587.0,40.003278766434875,14673.797201156616,1337.2243452174391,2.8626139163970947,587,1000.0,0.11467710882425308,2.7757277488708496,364.59747314453125,2.771515130996704,1871.7088762259505,0.15873877704143524,338.4210510253906
588.0,297.0872802734375,1708.9266302822475,1.0,0.12799306213855743,-361.55316162109375,389.08648681640625,0.0,0.06138860806822777,0.7673940062522888,0.017297050171870294,588000,2045.1822377146805,0.8149413466453552,0.23796768486499786,0.79239821434021,363.95489501953125,588.0,588.0,40.00954459423179,14696.493198394775,1338.0950132502808,2.4691805839538574,588,1000.0,0.11476431041955948,2.776108503341675,367.67132568359375,2.523898124694824,1873.8452684589347,0.0853702649474144,81.46472930908203
589.0,297.2460021972656,1718.3930373790877,1.0,0.2544536590576172,-364.5824890136719,388.97943115234375,0.0,0.06128079071640968,0.7826218008995056,0.017644720880324885,589000,1992.2725028799082,0.8148581981658936,0.18941836059093475,0.7728864550590515,366.28271484375,589.0,589.0,40.01552464608239,14719.287206888199,1339.4420021657977,2.2665822505950928,589,1000.0,0.11480356007814407,2.7760655879974365,369.64111328125,2.659687042236328,1873.4163951282574,0.21787285804748535,120.86260986328125
590.0,297.4041442871094,1720.1085059656032,1.0,0.24861645698547363,-361.52008056640625,387.70257568359375,0.0,0.0613248273730278,0.7766185998916626,0.017297050171870294,590000,1869.3231032713695,0.8148630857467651,0.2612376809120178,0.7718955278396606,367.1170959472656,590.0,590.0,40.021674561610254,14742.011833906174,1340.4941303857822,2.231410264968872,590,1000.0,0.11484914273023605,2.775994300842285,369.3929748535156,2.266157388687134,1872.454391579659,0.22632701694965363,109.7862777709961
591.0,297.5502014160156,1722.7312999436158,1.0,0.2269430011510849,-363.7854309082031,389.5401611328125,0.0,0.06132865324616432,0.6820721626281738,0.017999379770019416,591000,1993.2586995342767,0.8148553371429443,0.22146905958652496,0.6657232642173767,366.4688720703125,591.0,591.0,40.02758016610706,14764.819595575333,1340.7566691246873,2.3737382888793945,591,1000.0,0.11486988514661789,2.777082681655884,368.8664245605469,2.4837260246276855,1876.1367821255367,0.2609419524669647,103.89433288574219
592.0,297.7049865722656,1730.7272488161093,1.0,0.10307996720075607,-368.0216369628906,385.6415710449219,0.0,0.06127192825078964,0.7751684188842773,0.017999379770019416,592000,1627.6581930961433,0.8147699236869812,0.1635366827249527,0.7095944285392761,369.3223571777344,592.0,592.0,40.03350117199592,14787.614939212799,1341.6383746439585,2.1848013401031494,592,1000.0,0.11495000869035721,2.7774507999420166,371.7148742675781,1.9465906620025635,1875.5146186292657,0.24196946620941162,128.52587890625
593.0,297.8561706542969,1729.7736380480094,1.0,0.2176477164030075,-364.993896484375,388.54193115234375,0.0,0.06112629175186157,0.7246224284172058,0.019106704324195603,593000,1663.3160763383053,0.81473708152771,0.17987138032913208,0.7279634475708008,368.75201416015625,593.0,593.0,40.03914757569514,14810.505115747452,1342.264842358496,2.1955244541168213,593,1000.0,0.1149943396449089,2.778212547302246,371.0765686035156,2.144641637802124,1875.8455724631513,0.1948460340499878,102.08735656738281
594.0,298.0076904296875,1725.538172979831,1.0,-0.000727534294128418,-366.22479248046875,387.43145751953125,0.0,0.061170365661382675,0.7428833842277527,0.017999379770019416,594000,1770.1116880321238,0.8146799802780151,0.1914817839860916,0.7436045408248901,368.1651916503906,594.0,594.0,40.0450565133795,14833.291589975357,1342.745624257406,2.059391736984253,594,1000.0,0.11501695215702057,2.778646469116211,371.0133972167969,2.0516765117645264,1874.1536556458263,0.1088416799902916,190.14892578125
595.0,298.1449279785156,1719.4237496508033,1.0,0.07830430567264557,-366.5518493652344,383.8543395996094,0.0,0.06110198795795441,0.7554044127464294,0.017297050171870294,595000,1410.693493616595,0.8146347999572754,0.21421211957931519,0.7879776358604431,368.6455078125,595.0,595.0,40.05038305181257,14856.287372589111,1342.5501741325213,2.0143322944641113,595,1000.0,0.11505420506000519,2.7798845767974854,371.51763916015625,1.7849739789962769,1867.0894127403524,-0.019005795940756798,83.30516815185547
596.0,298.287841796875,1715.2203044107807,1.0,-0.05857748165726662,-365.0303039550781,390.7315368652344,0.0,0.06108453869819641,0.7840536832809448,0.019490749081111935,596000,1806.6845242402476,0.8145607113838196,0.14737334847450256,0.76389479637146,368.11627197265625,596.0,596.0,40.05618479636659,14879.100519180298,1342.7641408778422,2.150778293609619,596,1000.0,0.11511711031198502,2.780810594558716,371.7518310546875,2.36381196975708,1871.171759378869,0.010220770724117756,129.07757568359375
