total/epochs,total/steps_per_second,train/loss_critic,rollout/episodes,reference_Q_std,total/episodes,eval/return_history,rollout/return_history,total/duration,eval/Q,rollout/Q_mean,eval/episodes,reference_action_std,reference_perturbed_action_mean,eval/return,obs_rms_std,train/param_noise_distance,rollout/actions_mean,reference_actor_Q_mean,param_noise_stddev,reference_actor_Q_std,train/loss_actor,rollout/actions_std,reference_perturbed_action_std,rollout/episode_steps,total/steps,ret_rms_mean,obs_rms_mean,reference_Q_mean,rollout/return,reference_action_mean,ret_rms_std
331,58.601566147035044,58.19941329956055,385.0,7.270717620849609,385.0,131.78355017729916,110.4042447824146,5648.3132066726685,186.58453369140625,144.50576782226562,331.0,0.31144383549690247,0.05757929012179375,113.32054766633337,0.3536645770072937,0.19477304816246033,0.032614029943943024,202.99948120117188,0.030197360033365813,2.15499210357666,-159.17140197753906,0.5191935300827026,0.33478066325187683,858.0155844155844,331000,0.0,0.026163369417190552,200.93017578125,-14.090681857424295,-0.024133220314979553,1.0
332,58.56932486904287,19.364599227905273,386.0,1.95078444480896,386.0,145.8706454421289,126.55349071166862,5668.4962775707245,203.7840576171875,144.68508911132812,332.0,0.2908891439437866,0.07190511375665665,388.3892937159243,0.3536680042743683,0.20781876146793365,0.032853756099939346,202.93911743164062,0.030804326970036468,2.091318130493164,-161.52212524414062,0.5187140107154846,0.3205198645591736,858.3834196891191,332000,0.0,0.026188433170318604,201.63356018066406,-12.378394915372528,-0.02133246697485447,1.0
333,58.5580949532306,42.575191497802734,387.0,2.1095142364501953,387.0,149.25927325457107,126.853385601279,5686.660405635834,203.4583282470703,144.8629608154297,333.0,0.3456520736217499,-0.06222466379404068,668.4429069550877,0.35364827513694763,0.20794910192489624,0.032824087888002396,203.4360809326172,0.0314234939421342,2.152831554412842,-158.80174255371094,0.5182658433914185,0.3514995276927948,858.7493540051679,333000,0.0,0.026193229481577873,201.9858856201172,-10.748106509686217,-0.037200458347797394,1.0
334,58.55079929763045,14.319607734680176,388.0,8.06596851348877,388.0,149.29306237593818,129.9880617825992,5704.448171615601,85.05046081542969,145.04229736328125,334.0,0.32127055525779724,-0.10151773691177368,-513.3925454479703,0.3534761965274811,0.23459243774414062,0.03256408870220184,203.47747802734375,0.029019069447335507,2.166306734085083,-159.40298461914062,0.5177650451660156,0.31169700622558594,859.1134020618557,334000,0.0,0.02617369033396244,200.9429473876953,-8.831519451325718,-0.07089495658874512,1.0
335,58.50916980461874,35.96220779418945,389.0,5.226484298706055,389.0,150.51069589510698,129.25861460489662,5725.598245859146,165.58729553222656,145.15057373046875,335.0,0.30840641260147095,-0.12891538441181183,109.56748135226307,0.3533085584640503,0.22715333104133606,0.03268236666917801,203.49844360351562,0.029019069447335507,1.9910972118377686,-157.64923095703125,0.517686665058136,0.34528133273124695,859.4755784061697,335000,0.0,0.026217684149742126,201.2852325439453,-7.1380675654607675,-0.04840607941150665,1.0
336,58.455825231418814,49.76262283325195,391.0,2.0053200721740723,391.0,148.09388020340373,122.59012873273456,5747.930145025253,176.26365661621094,145.27297973632812,336.0,0.35806605219841003,0.05206141993403435,309.90461432938866,0.35330507159233093,0.18645069003105164,0.03280903398990631,203.91488647460938,0.0314234939421342,2.1026499271392822,-161.19866943359375,0.5174997448921204,0.3411984145641327,858.9437340153453,336000,0.0,0.02625066600739956,202.1037139892578,-7.084871904454654,-0.076726034283638,1.0
337,58.41562460745764,36.25743103027344,392.0,2.1572890281677246,392.0,149.28241237262412,123.7323685462869,5769.004478931427,157.5120086669922,145.44674682617188,337.0,0.31535330414772034,0.003913991153240204,179.65012021756556,0.3532990515232086,0.24844588339328766,0.032993901520967484,204.09217834472656,0.030197360033365813,2.0409154891967773,-158.28453063964844,0.517040491104126,0.34786930680274963,858.795918367347,337000,0.0,0.026273788884282112,202.49383544921875,-5.744188525162205,0.03527040779590607,1.0
338,58.378891970059044,41.354801177978516,393.0,1.849445104598999,393.0,155.46958434598443,127.35850572471607,5789.763878583908,200.7002410888672,145.62315368652344,338.0,0.30675041675567627,0.12748511135578156,744.1630597495986,0.35326042771339417,0.19629806280136108,0.03333229571580887,203.92393493652344,0.0314234939421342,1.872085690498352,-157.71475219726562,0.5166382193565369,0.41336673498153687,859.1552162849873,338000,0.0,0.026320921257138252,202.43429565429688,-3.528669662768629,0.011545149609446526,1.0
339,58.3592569489137,41.61945343017578,394.0,2.073580026626587,394.0,154.72875544349245,126.46327154028,5808.847091674805,139.4027099609375,145.6569366455078,339.0,0.28428298234939575,0.09206041693687439,16.07949889231856,0.3531372547149658,0.20748160779476166,0.03371167927980423,203.82852172851562,0.030804326970036468,2.0622546672821045,-160.110595703125,0.5167021751403809,0.26877567172050476,859.5126903553299,339000,0.0,0.02637961134314537,202.18896484375,-3.0800140794107747,-0.04746929556131363,1.0
340,58.338751028309446,63.29472732543945,395.0,4.961027145385742,395.0,161.00091544230423,101.46761079194384,5828.030151605606,199.67645263671875,145.31504821777344,340.0,0.2931751310825348,-0.23322734236717224,683.7647098492561,0.35300499200820923,0.1846071183681488,0.032853614538908005,203.501708984375,0.030804326970036468,2.1844072341918945,-159.97096252441406,0.5177568793296814,0.3228161633014679,859.8683544303798,340000,0.0,0.026309393346309662,201.72879028320312,-7.900598698858757,-0.04163891077041626,1.0
341,58.317690341808316,81.85885620117188,397.0,6.635085105895996,397.0,169.03084023935273,106.87105392002337,5847.28232550621,201.29718017578125,145.47296142578125,341.0,0.29577019810676575,-0.38724803924560547,731.0730995313495,0.352922648191452,0.23080678284168243,0.0320899598300457,204.1480712890625,0.0314234939421342,2.1749088764190674,-159.40550231933594,0.5174619555473328,0.3113711178302765,858.256926952141,341000,0.0,0.026239365339279175,201.55320739746094,-6.4298843444194524,-0.1734943836927414,1.0
342,58.31379028473157,18.56279754638672,399.0,3.728337526321411,399.0,160.84499774615742,97.64507842212339,5864.82199716568,92.1593017578125,145.59243774414062,342.0,0.2881962060928345,-0.04367435351014137,-559.2121035515825,0.35285523533821106,0.17313843965530396,0.031113196164369583,204.75289916992188,0.030804326970036468,1.9061062335968018,-159.12843322753906,0.517510175704956,0.3398151397705078,856.859649122807,342000,0.0,0.026201969012618065,203.02667236328125,-6.52024565840647,-0.029916362836956978,1.0
343,58.30660177944119,47.48233413696289,400.0,3.7147128582000732,400.0,160.35378226034288,100.14546945801732,5882.695775985718,203.5603485107422,145.7421112060547,343.0,0.27952924370765686,0.03920558840036392,469.254207586407,0.3528479039669037,0.21044664084911346,0.031059814617037773,204.04904174804688,0.028447279136688073,2.1348133087158203,-160.0347900390625,0.5171211957931519,0.3152351379394531,856.0,343000,0.0,0.026195665821433067,202.4425048828125,-5.892155421906409,0.11393891274929047,1.0
344,58.298231116265725,63.594329833984375,401.0,2.223876714706421,401.0,177.86670480868577,112.08764560519523,5900.693613052368,191.40797424316406,145.9125213623047,344.0,0.28760722279548645,0.04267814755439758,426.72318341168057,0.3528296947479248,0.18889805674552917,0.03097451478242874,203.115234375,0.0314234939421342,2.1449790000915527,-158.28993225097656,0.5166658163070679,0.3414532244205475,856.3591022443891,344000,0.0,0.026199916377663612,201.68185424804688,-4.3043317415800795,0.13962700963020325,1.0
345,58.28117321987899,35.34505081176758,402.0,2.13798451423645,402.0,174.53662614234486,117.34130877376549,5919.578844070435,191.98477172851562,146.08070373535156,345.0,0.3036385476589203,0.16515123844146729,325.6756978659743,0.3528135418891907,0.21467766165733337,0.03117547556757927,203.06173706054688,0.02960235274322695,2.255910634994507,-160.0811004638672,0.5161950588226318,0.2911902964115143,856.7164179104477,345000,0.0,0.026226431131362915,201.50872802734375,-2.5979503611234933,0.06668487191200256,1.0
346,58.26597993070488,42.669368743896484,403.0,5.434974670410156,403.0,173.15314501056855,119.47859529891859,5938.285092115402,163.65054321289062,146.25071716308594,346.0,0.3085838854312897,0.20100262761116028,270.2789190758859,0.35278841853141785,0.1894221305847168,0.031532593071460724,203.12631225585938,0.030197360033365813,2.1515653133392334,-156.05145263671875,0.5157066583633423,0.26315295696258545,857.0719602977667,346000,0.0,0.026269501075148582,200.9336395263672,-0.9536009005302999,0.010814342647790909,1.0
347,58.25253065117726,47.922080993652344,404.0,2.095207929611206,404.0,167.58249453180377,125.59872379471275,5956.822752952576,150.35235595703125,146.3937225341797,347.0,0.3004681468009949,0.14543142914772034,6.564699205760638,0.3527708053588867,0.18517476320266724,0.031906649470329285,203.15435791015625,0.02960235274322695,2.256239175796509,-160.80894470214844,0.5154227018356323,0.31324246525764465,857.4257425742575,347000,0.0,0.02631605975329876,201.2142333984375,0.9897527986816178,0.04441402107477188,1.0
348,58.243791355668584,38.11854934692383,405.0,2.1426498889923096,405.0,178.70952842543664,119.20970277037277,5974.885767221451,200.47567749023438,146.54364013671875,348.0,0.33449575304985046,-0.03893145173788071,616.869068350162,0.35260504484176636,0.22273564338684082,0.032047852873802185,202.7613525390625,0.02960235274322695,2.2155075073242188,-157.785400390625,0.515366792678833,0.40189772844314575,857.7777777777778,348000,0.0,0.02633955515921116,200.95594787597656,0.8062102102520222,0.009822938591241837,1.0
349,58.239355203734036,36.22072219848633,406.0,3.404548406600952,406.0,179.21251251905286,116.98089090116427,5992.511400222778,204.85601806640625,146.68165588378906,349.0,0.3464643061161041,-0.052166897803545,737.3228897338356,0.3526175916194916,0.18532416224479675,0.031835224479436874,203.12692260742188,0.030197360033365813,2.135160446166992,-157.4423370361328,0.5151017904281616,0.3317144215106964,858.128078817734,349000,0.0,0.026308801025152206,200.90890502929688,1.551965166826955,0.053532589226961136,1.0
350,58.213593830087405,23.440004348754883,408.0,2.217180013656616,408.0,184.14076590895968,124.63196735224916,6012.3413960933685,202.47325134277344,146.84063720703125,350.0,0.3092421293258667,0.17509518563747406,772.8774994257963,0.3526122272014618,0.19887450337409973,0.031931329518556595,203.38348388671875,0.02960235274322695,2.229093074798584,-157.8405303955078,0.5146936178207397,0.3498179614543915,857.3308823529412,350000,0.0,0.02630910649895668,201.77639770507812,3.4185185005791454,0.09671461582183838,1.0
351,58.20132032878525,50.309146881103516,409.0,2.563370704650879,409.0,195.45994518224495,122.52762020440382,6030.791020154953,152.90213012695312,146.97703552246094,351.0,0.30035561323165894,0.09106048941612244,-6.3233829414296165,0.3525684177875519,0.2122035026550293,0.03254394978284836,202.9908447265625,0.029019069447335507,2.2140920162200928,-156.38656616210938,0.514462411403656,0.3535005450248718,857.679706601467,351000,0.0,0.026380108669400215,201.29827880859375,3.990478165204848,-0.036296892911195755,1.0
352,58.17741643102354,42.19742202758789,410.0,2.2579410076141357,410.0,200.52258285318013,124.85943250358967,6050.457747936249,201.69903564453125,147.1210174560547,352.0,0.3461841940879822,0.15311336517333984,497.62396567174846,0.35258206725120544,0.19030341506004333,0.03285636380314827,202.87222290039062,0.02960235274322695,2.35703706741333,-156.97898864746094,0.5142757296562195,0.3387548327445984,858.0268292682927,352000,0.0,0.0264145378023386,201.55767822265625,4.839544903135033,0.04998042434453964,1.0
353,58.177783495509296,56.12325668334961,411.0,10.387063026428223,411.0,201.29679978103238,123.3100354873298,6067.608265399933,199.59976196289062,147.19163513183594,353.0,0.2968425452709198,0.004256702959537506,354.00791824312785,0.3525569438934326,0.2248290628194809,0.03328736498951912,201.98361206054688,0.030197360033365813,3.234952926635742,-159.15916442871094,0.5141756534576416,0.36968037486076355,858.3722627737226,353000,0.0,0.026451803743839264,199.52432250976562,6.086865510340395,-0.002573717385530472,1.0
354,58.1782181186385,51.67253875732422,412.0,7.963397026062012,412.0,198.01083653842824,98.79999215468189,6084.751500606537,74.76898956298828,146.87037658691406,354.0,0.30557459592819214,-0.027592036873102188,-723.5267276366443,0.3523629307746887,0.18215180933475494,0.03415260463953018,201.57095336914062,0.029019069447335507,2.316084146499634,-158.48236083984375,0.5150622725486755,0.3116950988769531,858.7160194174758,354000,0.0,0.02648295648396015,198.843994140625,1.7246769259709431,-0.009995522908866405,1.0
355,58.19779965809862,45.9117431640625,414.0,6.024641513824463,414.0,196.63853511437108,117.03056805916437,6099.886973142624,180.9085693359375,147.00631713867188,355.0,0.31709155440330505,0.009551439434289932,253.87897900714552,0.35237646102905273,0.20941436290740967,0.03417494520545006,202.2987060546875,0.029019069447335507,2.223262310028076,-160.084716796875,0.5146738886833191,0.3094176948070526,856.7101449275362,355000,0.0,0.026492128148674965,199.81558227539062,2.8929780941397207,0.01376190222799778,1.0
356,58.18988416770134,24.216472625732422,415.0,5.807164669036865,415.0,193.24465515964465,130.59073127234385,6117.901849985123,128.06817626953125,147.15582275390625,356.0,0.30516964197158813,-0.0711001306772232,-150.19492219605013,0.3522242605686188,0.20331011712551117,0.034289125353097916,202.4466552734375,0.029019069447335507,2.2638697624206543,-160.42726135253906,0.5142205357551575,0.3089000880718231,857.055421686747,356000,0.0,0.026550954207777977,200.01986694335938,4.345953624336291,0.02526034787297249,1.0
357,58.17374398040275,56.01454162597656,416.0,4.487404823303223,416.0,200.12601174147545,134.94250531952633,6136.789134979248,183.32769775390625,147.30511474609375,357.0,0.2917920649051666,0.11206983029842377,545.1769040767886,0.3522182106971741,0.2151678502559662,0.03410853445529938,202.70497131347656,0.028447279136688073,2.247889757156372,-159.5603790283203,0.5138294696807861,0.28802385926246643,857.3990384615385,357000,0.0,0.026544203981757164,200.37730407714844,5.7774847710261295,0.07787516713142395,1.0
358,58.15087731147063,59.65537643432617,417.0,4.443249702453613,417.0,202.92427230494653,137.1741487953736,6156.398949623108,183.7988739013672,147.45278930664062,358.0,0.33717653155326843,0.1278550922870636,314.3881177480091,0.3522392213344574,0.2591787278652191,0.03415336087346077,202.45680236816406,0.028447279136688073,2.3905632495880127,-159.55459594726562,0.513420820236206,0.3404848277568817,857.7410071942446,358000,0.0,0.026539061218500137,200.2161865234375,7.452791376566867,0.066120445728302,1.0
359,58.12064284362795,13.478428840637207,418.0,2.3523497581481934,418.0,210.35311291660898,117.32255868038742,6176.807110786438,176.97743225097656,147.10897827148438,359.0,0.3178417682647705,0.10885292291641235,329.00178865503574,0.35215991735458374,0.20128725469112396,0.033706311136484146,202.80398559570312,0.030197360033365813,2.2930026054382324,-158.19459533691406,0.5146580338478088,0.3256477415561676,858.0813397129186,359000,0.0,0.026473918929696083,201.25587463378906,3.2639531950723097,0.13562709093093872,1.0
360,58.09914389543587,54.24421691894531,419.0,2.061243772506714,419.0,207.76200563530656,117.15226636605783,6196.30472779274,203.16961669921875,147.25698852539062,360.0,0.36661526560783386,0.024963200092315674,415.54704016530303,0.35221388936042786,0.2441319078207016,0.03371042758226395,202.84658813476562,0.029019069447335507,2.0658349990844727,-156.62965393066406,0.514308512210846,0.3897463381290436,858.0644391408115,360000,0.0,0.026469795033335686,201.33523559570312,4.251721702135402,0.032881878316402435,1.0
361,58.124793466758355,40.3621826171875,420.0,2.1046946048736572,420.0,219.4944640616255,114.08085853105604,6210.774756669998,199.148193359375,147.40646362304688,361.0,0.33060282468795776,0.10875464230775833,333.80357119683174,0.3522648215293884,0.17210423946380615,0.03361819311976433,202.9164276123047,0.02788675535407124,2.0352325439453125,-161.33554077148438,0.5140067934989929,0.3623318076133728,858.402380952381,361000,0.0,0.02646694891154766,201.24676513671875,5.196141852100291,0.03912197798490524,1.0
